id,brand,category,rating,number_of_reviews,love,price,value_price,exclusive
2255297,Charlotte Tilbury,Body Lotions & Body Oils,3,5,1300,65,65,0
2255313,Charlotte Tilbury,Sheet Masks,3.5,29,6200,22,22,0
2255438,Velour Lashes,False Eyelashes,4.5,510,7400,29,29,0
2255503,Algenist,Face Serums,4.5,72,2400,85,85,1
2255545,SEPHORA COLLECTION,Face Wash & Cleansers,4.5,47,3700,11,11,1
2255552,SEPHORA COLLECTION,Face Serums,4.5,93,6300,12,12,1
2255560,SEPHORA COLLECTION,Blemish & Acne Treatments,3.5,59,5200,6,6,1
2255578,SEPHORA COLLECTION,Toners,4.5,40,4700,10,10,1
2255586,SEPHORA COLLECTION,Blemish & Acne Treatments,4.5,22,3000,10,10,1
2255594,SEPHORA COLLECTION,Facial Peels,4.5,40,4600,12,12,1
2255628,SEPHORA COLLECTION,Lip Stain,4,94,11500,10,10,1
2255792,rms beauty,Foundation,3.5,46,6800,52,52,0
2256105,SEPHORA COLLECTION,Lip Gloss,5,1,3100,10,10,1
2256402,CHANEL,Lotions & Oils,5,1,192,60,60,0
2256444,lululemon selfcare,Deodorant & Antiperspirant,3.5,63,3000,18,18,0
2256451,lululemon selfcare,Mini Size,3,39,3300,12,12,0
2256469,lululemon selfcare,Dry Shampoo,3.5,23,942,34,34,0
2256477,lululemon selfcare,Mini Size,2.5,5,1300,18,18,0
2256485,lululemon selfcare,Moisturizers,2,29,471,48,48,0
2256493,lululemon selfcare,Mini Size,2.5,20,875,28,28,0
2256501,lululemon selfcare,Lip Balms & Treatments,4,23,2200,14,14,0
2256758,CLINIQUE,Foundation,4.5,20,4000,32,32,0
2256790,TAN-LUXE,For Face,4.5,75,7700,49,49,0
2257111,PAT McGRATH LABS,Foundation,4,1000,52300,68,68,1
2257236,PMD,Facial Cleansing Brushes,4,12,651,149,149,0
2257244,PMD,Facial Cleansing Brushes,5,17,2700,179,179,0
2257285,Natasha Denona,Eye Primer,3.5,4,1400,26,26,0
2257384,PINROSE,Rollerballs & Travel Size,3.5,8,343,27,27,0
2257392,PINROSE,Perfume Gift Sets,4,8,2000,25,25,1
2257608,Marc Jacobs Beauty,Eyeshadow,4.5,1000,24600,29,29,0
2257640,Marc Jacobs Beauty,Eye Sets,4.5,10,3400,20,24,1
2257822,Lancôme,Face Masks,3.5,19,2000,39,39,0
2257863,Lancôme,Value & Gift Sets,4.5,2,2700,130,174,0
2257889,Lancôme,Value & Gift Sets,5,4,5900,41,57,1
2258044,SEPHORA COLLECTION,Face Serums,5,1,1600,20,20,1
2258051,SEPHORA COLLECTION,Blemish & Acne Treatments,0,0,944,16,16,1
2258085,NUDESTIX,Face Sets,4,68,11200,25,25,1
2258093,SEPHORA COLLECTION,Hair Styling Products,0,0,268,12,12,1
2258119,Together Beauty,Hair Styling Products,4.5,8,1600,27,27,1
2258127,Together Beauty,Hair Styling Products,4,10,1100,26,26,1
2258135,Together Beauty,Conditioner,3.5,25,2000,28,28,1
2258143,Together Beauty,Shampoo,3.5,62,5000,24,24,1
2258150,Together Beauty,Shampoo,4,11,1100,26,26,1
2258168,Together Beauty,Hair Masks,4.5,16,2300,28,28,1
2258176,Together Beauty,Hair Masks,4.5,35,1600,28,28,1
2258184,Together Beauty,Hair Oil,4.5,33,2800,45,45,1
2258192,Together Beauty,Dry Shampoo,3.5,9,852,24,24,1
2258200,Together Beauty,Shampoo,3.5,11,1500,29,29,1
2258218,Together Beauty,Shampoo,4,60,3500,29,29,1
2258226,Together Beauty,Hair Spray,4,8,663,28,28,1
2258234,Together Beauty,Leave-In Conditioner,4.5,134,9900,27,27,1
2258481,Fresh,Mini Size,4,31,9700,19,19,0
2258507,Fresh,Mini Size,4,65,8700,15,15,0
2258515,Fresh,Face Serums,4.5,26,2400,28,28,0
2258515,Fresh,Mini Size,4.5,41,18300,28,28,0
2258739,Naturally Serious,Face Serums,4.5,20,1500,58,58,1
2258754,LANEIGE,Value & Gift Sets,4.5,54,14100,29,29,1
2258762,LANEIGE,Value & Gift Sets,4.5,37,8100,29,29,1
2258770,LANEIGE,Moisturizers,4,329,13000,38,38,1
2258788,LANEIGE,Moisturizers,4.5,265,7500,38,38,1
2258796,LANEIGE,Face Wash & Cleansers,3,46,3000,23,23,1
2258804,LANEIGE,Face Wash & Cleansers,2.5,58,2500,23,23,1
2258812,LANEIGE,Moisturizers,4.5,1000,26300,33,33,1
2258820,LANEIGE,Mists & Essences,4.5,413,8000,39,39,1
2258838,Maison Louis Marie,Candles & Home Scents,0,0,151,34,34,0
2258846,Maison Louis Marie,Candles & Home Scents,0,0,134,34,34,0
2258853,Maison Louis Marie,Candles & Home Scents,3,2,178,34,34,0
2258861,Maison Louis Marie,Candles & Home Scents,3,2,407,34,34,0
2258879,Maison Louis Marie,Candles & Home Scents,5,1,259,34,34,0
2258887,Maison Louis Marie,Lotions & Oils,4,1,100,57,57,0
2258895,Maison Louis Marie,Lotions & Oils,5,1,281,57,57,0
2259125,Jo Malone London,Diffusers,5,2,733,98,98,0
2259141,Jo Malone London,Perfume,4.5,32,3400,140,140,0
2259158,Together Beauty,Hair Styling Products,4.5,7,424,26,26,1
2259166,Together Beauty,Conditioner,3.5,25,1200,29,29,1
2259208,TOM FORD,Lipstick,4,140,76500,36,36,0
2259513,TOM FORD,Eye Palettes,4,28,5800,88,88,0
2259554,TOM FORD,Eyeshadow,4.5,167,41100,62,62,0
2259588,TOM FORD,Highlighter,4.5,20,4700,55,55,0
2259596,TOM FORD,Highlighter,5,5,2700,50,50,1
2259620,TOM FORD,Lip Balm & Treatment,2.5,9,3100,36,36,0
2259653,Bite Beauty,Face Primer,4.5,812,8900,38,38,1
2259778,TOM FORD,Lip Gloss,4.5,24,13400,55,55,0
2259869,TOM FORD,Eyeshadow,4.5,3,624,36,36,0
2259877,TOM FORD,Eye Palettes,4,15,2500,88,88,1
2259901,Mario Badescu,Toners,4.5,16,7300,14,14,0
2259919,The INKEY List,Value & Gift Sets,3,2,2800,34.99,38,1
2259927,The INKEY List,Moisturizers,4.5,98,2700,9.99,9.99,1
2259935,The INKEY List,Face Wash & Cleansers,3.5,58,2100,9.99,9.99,1
2259943,The INKEY List,Face Serums,4,211,5200,9.99,9.99,1
2259950,The INKEY List,Face Serums,4.5,68,4800,11.99,11.99,1
2259968,The INKEY List,Value & Gift Sets,4,15,3600,15,18,1
2259976,The INKEY List,Value & Gift Sets,4.5,7,3500,20,25,1
2259984,The INKEY List,Value & Gift Sets,5,6,5300,35,40,1
2259992,The INKEY List,Face Serums,4.5,384,8700,6.99,6.99,1
2260016,Biossance,Eye Creams & Treatments,4.5,488,29100,54,54,1
2260040,Clarisonic Skincare,Facial Cleansing Brushes,4.5,19,2300,29,29,0
2260057,Clarisonic Skincare,Cleansing Brushes,3.5,3,1000,99,99,0
2260099,SEPHORA COLLECTION,Face Wash & Cleansers,3.5,5,2700,4,4,1
2260156,SEPHORA COLLECTION,Face Serums,2,4,2700,9,9,1
2260198,DL.MD,Beauty Supplements,4,254,2000,45,45,1
2260651,Too Faced,Face Brushes,4.5,35,4700,34,34,0
2260669,Too Faced,Face Brushes,3.5,7,1900,34,34,0
2260677,Too Faced,Moisturizers,4,29,3600,34,34,0
2260685,Too Faced,Face Serums,3.5,40,4400,39,39,0
2260719,Too Faced,Eye Palettes,4.5,94,15000,25,25,1
2260727,Too Faced,Makeup,3.5,168,7600,13,13,0
2260818,Too Faced,Foundation,4,147,18500,37,37,0
2261410,Tatcha,Value & Gift Sets,3.5,37,34700,60,77,1
2261451,INC.redible,Lip Balm & Treatment,4.5,93,5500,10,10,0
2261469,INC.redible,Lip Balm & Treatment,4,55,1700,12,12,0
2261477,INC.redible,Eye Masks,4.5,59,4400,9,9,0
2261501,INC.redible,Facial Rollers,4.5,62,4100,12,12,0
2261519,NAILS INC.,Nail,3,17,1400,15,15,0
2261527,NAILS INC.,Nail,4.5,7,1900,15,15,0
2261535,NAILS INC.,Value & Gift Sets,4,8,2800,15,15,0
2261550,NAILS INC.,Nail,5,55,1500,15,15,0
2261790,tarte,Eye Palettes,3.5,29,7800,25,25,1
2261873,MILK MAKEUP,Value & Gift Sets,4,79,42900,39,109,1
2261907,Supergoop!,Face Sunscreen,4,238,11200,42,42,0
2262160,tarte,Moisturizers,4.5,48,4100,39,39,0
2262178,tarte,Mini Size,4.5,15,4500,19,19,0
2262186,tarte,Mini Size,5,1,0,19,19,0
2262194,tarte,Mini Size,3.5,18,2600,14,14,0
2262202,tarte,Mini Size,3.5,2,0,9,9,0
2262236,SEPHORA COLLECTION,Hair Styling Products,3.5,5,406,10,10,1
2262244,Kiehl's Since 1851,Value & Gift Sets,3.5,3,3600,67,86,1
2262269,StackedSkincare,Lip Balms & Treatments,4.5,47,2800,28,28,0
2262285,AMOREPACIFIC,Sheet Masks,4.5,3,278,25,25,1
2262319,Primera,Face Wash & Cleansers,5,5,1900,32,32,1
2262327,Primera,Makeup Removers,3.5,10,820,26,26,1
2262335,Primera,Face Wash & Cleansers,4.5,34,3400,30,30,1
2262343,Primera,Face Wash & Cleansers,4,8,1100,20,20,1
2262350,Primera,Face Wash & Cleansers,3.5,5,686,25,25,1
2262368,Primera,Facial Peels,4.5,21,2600,38,38,1
2262376,Primera,Toners,4,12,2300,35,35,1
2262384,Primera,Mists & Essences,4.5,196,10600,58,58,1
2262392,Primera,Face Serums,5,1,464,35,35,1
2262400,Primera,Face Serums,4.5,163,2700,74,74,1
2262418,Primera,Face Serums,4.5,2,1700,62,62,1
2262426,Primera,Eye Creams & Treatments,4,6,649,64,64,1
2262434,Primera,Moisturizers,4,25,2800,40,40,1
2262442,Primera,Moisturizers,4.5,6,1000,35,35,1
2262459,Primera,Moisturizers,4.5,562,9000,40,40,1
2262467,Primera,Face Masks,4,4,2200,55,55,1
2262475,Primera,Face Masks,3,2,832,45,45,1
2262483,Primera,Face Masks,5,10,1400,22,22,1
2262491,Primera,Sheet Masks,4,3,894,6,6,1
2262509,Primera,Sheet Masks,4.5,9,2000,6,6,1
2262517,Primera,Sheet Masks,4,6,998,6,6,1
2262525,Primera,Sheet Masks,3.5,3,686,6,6,1
2262533,Primera,Lip Balms & Treatments,4.5,514,7600,20,20,1
2262541,Primera,Lip Balms & Treatments,4,14,2000,18,18,1
2262590,PAT McGRATH LABS,Eye Palettes,4,152,27100,28,28,1
2262624,PAT McGRATH LABS,Lip Balm & Treatment,3,145,21500,25,25,1
2263507,GLO Science,Teeth Whitening,4,495,56600,149,149,1
2263515,GLO Science,Teeth Whitening,4,11,7400,49,49,1
2263523,GLO Science,Teeth Whitening,4.5,13,12100,24,24,1
2263713,Origins,Moisturizers,4.5,3000,9900,30,30,0
2263739,Skinfix,Value & Gift Sets,3.5,7,2100,34,50,0
2263788,Maison Louis Marie,Perfume Gift Sets,3,1,548,55,55,0
2263796,Atelier Cologne,Perfume Gift Sets,4.5,3,1200,78,126,0
2263804,Smashbox,Setting Spray & Powder,4.5,307,4200,32,32,0
2264026,Laura Mercier,Eye Sets,4.5,2,698,25,25,1
2264109,Origins,Moisturizers,4.5,3000,79100,30,30,0
2264117,Origins,Mini Size,4,9,3000,18,18,0
2264133,Dr. Jart+,Value & Gift Sets,4.5,36,11300,54,85,1
2264190,Estée Lauder,Face Serums,4.5,18,6000,80,80,0
2264323,Benefit Cosmetics,Eye Sets,4.5,35,10900,24,36,0
2264414,Benefit Cosmetics,Eyeliner,4,18,2100,20,20,0
2264455,Benefit Cosmetics,Eye Sets,3.5,7,3200,32,47,0
2264638,Benefit Cosmetics,Lip Stain,4,54,8900,18,18,0
2264646,Benefit Cosmetics,Highlighter,4,21,3000,18,18,0
2264653,Benefit Cosmetics,Lip Stain,3.5,15,3600,18,18,0
2264661,Benefit Cosmetics,Highlighter,5,156,21800,30,30,0
2264679,Benefit Cosmetics,Highlighter,4.5,25,5200,30,30,0
2264687,Benefit Cosmetics,Face Sets,5,1,1100,69,124,1
2264778,Armani Beauty,Perfume Gift Sets,4,4,2000,25,25,1
2264786,Dior,Face Serums,5,16,5100,128,128,0
2264794,Dior,Face Masks,4,33,4000,75,75,0
2264810,Dior,Moisturizers,4,167,17900,150,150,0
2264844,MILK MAKEUP,Mini Size,2.5,6,1200,15,15,0
2264869,Urban Decay,Eye Palettes,4.5,250,52500,49,49,0
2264893,JIMMY CHOO,Perfume,0,0,145,98,98,0
2264968,HUDA BEAUTY,Sponges & Applicators,4.5,22,3800,17,17,1
2265015,First Aid Beauty,Toners,4.5,139,15100,22,22,0
2265478,Estée Lauder,Moisturizers,4,5,1000,88,88,0
2265486,beautyblender,Face Sets,3.5,12,2200,50,60,1
2265528,Dior,Lipstick,4.5,86,31900,38,38,0
2265577,Anthony,Skincare Sets,5,2,3000,30,37,0
2265858,Aether Beauty,Eye Palettes,5,54,2400,58,58,0
2265866,Aether Beauty,Cheek Palettes,5,18,1000,44,44,0
2265916,Dr. Jart+,Mists & Essences,4.5,492,5500,23,23,1
2265924,Dr. Jart+,Value & Gift Sets,4.5,71,19900,42,71,1
2266005,Bumble and bumble,Hair Styling Products,4.5,175,2200,32,32,0
2266013,Bumble and bumble,Hair Styling Products,4.5,178,2100,32,32,0
2266021,Bumble and bumble,Hair Styling Products,4.5,209,4300,32,32,0
2266039,Bumble and bumble,Hair Masks,3,9,909,30,30,0
2266047,Bumble and bumble,Body Mist & Hair Mist,4,9,1400,29,29,0
2266054,Bumble and bumble,Hair,4,5,1400,16,16,0
2266153,Kosas,Eyeshadow,3.5,71,14900,28,28,0
2266237,LAWLESS,Bronzer,4.5,21,5900,38,38,1
2266260,SUNDAY RILEY,Moisturizers,3.5,186,6400,65,65,1
2266294,KEVYN AUCOIN,Highlighter,0,0,726,38,38,0
2266302,Anastasia Beverly Hills,Eyeliner,4,679,7500,18,18,0
2266310,Drybar,Hair Styling Products,3.5,21,1700,28,28,0
2266344,IGK,Scalp & Hair Treatments,3.5,21,2400,29,29,0
2266369,boscia,Moisturizers,4,105,9800,38,38,0
2266377,boscia,Face Wash & Cleansers,4.5,1000,49600,28,28,0
2266385,Edible Beauty,Face Masks,4.5,73,2500,43,43,1
2266393,Donna Karan,Perfume Gift Sets,0,0,1000,32,32,0
2266427,Kitsch,Hair Accessories,4.5,6,1700,49,49,0
2266443,Kitsch,Hair Accessories,4,2,1000,29,29,0
2266450,Kitsch,Hair Accessories,5,2,584,29,29,0
2266468,Kitsch,Hair Accessories,4,8,660,29,29,0
2266476,Kitsch,Hair Accessories,4,9,2100,29,29,0
2266492,Kitsch,Hair Accessories,4.5,4,1200,29,29,0
2266575,KEVYN AUCOIN,Foundation,3.5,108,12800,52,52,0
2266708,Glow Recipe,Eye Masks,4.5,1000,57600,42,42,1
2266757,Glow Recipe,Face Masks,4.5,171,17600,49,49,1
2266765,Olaplex,Hair Oil,4,543,60400,28,28,0
2266781,Lord Jones,Holistic Wellness,4,9,3800,65,65,1
2266831,IGK,Hair Spray,4,14,1400,27,27,0
2266872,T3,Hair Brushes & Combs,4,5,1900,35,35,0
2266898,T3,Hair Brushes & Combs,5,1,1600,35,35,0
2266906,T3,Hair Brushes & Combs,5,3,1100,35,35,0
2267078,Viseart,Eye Palettes,4.5,21,12100,39,39,0
2267086,Viseart,Eye Palettes,4.5,32,9300,39,39,0
2267110,Anastasia Beverly Hills,Face Brushes,4.5,658,2000,24,24,0
2267128,Wander Beauty,Cheek Palettes,4.5,49,2500,36,36,0
2267276,Marc Jacobs Beauty,Highlighter,3.5,66,13400,49,49,0
2267284,Dr. Brandt Skincare,Scrub & Exfoliants,5,3,1800,44,44,1
2267300,Dr. Brandt Skincare,Face Wash & Cleansers,4.5,17,1500,36,36,0
2267334,MAELYS Cosmetics,Cellulite & Stretch Marks,4,27,4500,49,49,0
2267342,MAELYS Cosmetics,Face Masks,4.5,9,1400,39,39,0
2267359,MAELYS Cosmetics,Value & Gift Sets,5,4,987,120,120,1
2267391,Moroccanoil,Scrub & Exfoliants,3,8,1100,39,39,0
2267409,Moroccanoil,Hair Masks,3.5,481,13000,28,28,0
2267524,Moroccanoil,Hair Masks,3.5,790,16600,7,7,0
2267540,The Ordinary,Face Oils,4.5,87,20400,6.8,6.8,0
2267557,The Ordinary,Face Oils,4.5,28,7900,7.7,7.7,0
2267565,The Ordinary,Face Primer,4,53,10600,7.9,7.9,0
2267573,The Ordinary,Face Serums,4,26,10900,9.6,9.6,0
2267581,The Ordinary,Face Masks,4,86,28100,12,12,0
2267672,DERMAFLASH,Anti-Aging,4,51,12600,99,99,0
2267698,Kérastase,Scalp & Hair Treatments,4.5,32,942,50,50,0
2267706,Kérastase,Scalp & Hair Treatments,5,48,1500,50,50,0
2267714,Kérastase,Value & Gift Sets,3.5,2,2500,45,60,0
2267722,Kérastase,Value & Gift Sets,4.5,6,2700,38,51,0
2267730,Kérastase,Value & Gift Sets,4.5,7,4400,50,67,1
2267797,Dior,Perfume,4,9,1400,150,150,0
2267805,Dr. Jart+,Face Serums,4.5,934,45500,46,46,1
2267813,Dr. Jart+,Moisturizers,4.5,1000,43800,48,48,1
2267821,Dr. Jart+,Moisturizers,4.5,532,10200,48,48,1
2268274,FENTY BEAUTY by Rihanna,Foundation,3.5,1000,78200,35,35,1
2268423,FENTY BEAUTY by Rihanna,Face Brushes,4.5,64,9800,36,36,1
2268431,FENTY BEAUTY by Rihanna,Face Primer,4,145,23400,32,32,1
2268449,FENTY BEAUTY by Rihanna,Face Primer,4.5,141,30100,32,32,1
2268548,FENTY BEAUTY by Rihanna,Eyebrow,4,685,43600,20,20,1
2268639,FENTY BEAUTY by Rihanna,Highlighter,4.5,1000,155200,25,25,0
2268654,NARS,Setting Spray & Powder,4,735,54400,37,37,0
2268670,AMOREPACIFIC,Mini Size,4.5,152,2000,95,95,0
2268688,AMOREPACIFIC,Mini Size,4.5,1000,3500,22,22,0
2268696,AMOREPACIFIC,Value & Gift Sets,5,9,1900,25,28,0
2268779,Farmacy,Face Sunscreen,4.5,90,13700,36,36,1
2269322,Lord Jones,Body Lotions & Body Oils,3,10,2200,75,75,1
2269413,Dr. Brandt Skincare,Value & Gift Sets,3,4,951,52,88,1
2269439,Supergoop!,Face Sunscreen,3,23,2900,36,36,0
2269447,CLINIQUE,Value & Gift Sets,4.5,2,1500,29,29,1
2269454,OUAI,Dry Shampoo,4.5,628,9900,24,24,0
2269462,OUAI,Body Wash & Shower Gel,4.5,233,4100,28,28,0
2269470,OUAI,Body Lotions & Body Oils,4,334,5800,38,38,0
2269488,OUAI,Bath Soaks & Bubble Bath,4.5,12,4900,30,30,0
2269496,Peter Thomas Roth,Value & Gift Sets,5,1,2600,65,98,0
2269504,Peter Thomas Roth,Value & Gift Sets,4,20,4200,75,150,0
2269694,Dr Roebuck's,Face Serums,3.5,7,1500,68,68,1
2269892,Dr. Barbara Sturm,Face Serums,3.5,329,2400,300,300,0
2269900,Dr. Barbara Sturm,Face Serums,4,15,1500,350,350,0
2269918,Dr. Barbara Sturm,Face Serums,4,6,1100,250,250,0
2269926,Dr. Barbara Sturm,Face Serums,4,266,4000,145,145,0
2269934,Dr. Barbara Sturm,Face Sunscreen,3.5,16,1500,145,145,0
2269942,Dr. Barbara Sturm,Face Serums,3.5,3,651,310,310,0
2269959,Dr. Barbara Sturm,Face Serums,5,16,2200,145,145,0
2269967,Dr. Barbara Sturm,Moisturizers,4,237,1700,215,215,0
2269975,Dr. Barbara Sturm,Moisturizers,4.5,5,757,230,230,0
2269983,Dr. Barbara Sturm,Eye Creams & Treatments,4,228,1100,140,140,0
2269991,Dr. Barbara Sturm,Face Wash & Cleansers,4.5,20,2000,70,70,0
2270007,Dr. Barbara Sturm,Face Wash & Cleansers,5,8,2200,75,75,0
2270023,Dr. Barbara Sturm,Face Masks,4.5,12,1500,120,120,0
2270031,Dr. Barbara Sturm,Face Masks,5,1,434,145,145,0
2270049,Dr. Barbara Sturm,Moisturizers,4.5,3,1000,215,215,0
2270056,Dr. Barbara Sturm,Face Masks,4,6,687,145,145,0
2270064,Dr. Barbara Sturm,Face Serums,3.5,8,972,250,250,0
2270080,Dr. Barbara Sturm,Face Serums,5,3,1400,55,55,0
2270148,Dr. Barbara Sturm,Moisturizers,5,3,355,215,215,0
2270155,Dr. Barbara Sturm,Moisturizers,4,1,166,230,230,0
2270171,Dr. Barbara Sturm,Face Wash & Cleansers,0,0,278,70,70,0
2270189,Dr. Barbara Sturm,Face Wash & Cleansers,5,3,614,75,75,0
2270197,Dr. Barbara Sturm,Face Serums,5,4,738,300,300,0
2270221,Dr. Barbara Sturm,Value & Gift Sets,4,8,3100,325,403,0
2270262,Dr. Barbara Sturm,Face Serums,3.5,5,431,145,145,0
2270270,Dr. Barbara Sturm,Moisturizers,5,1,235,230,230,0
2270288,Dr. Barbara Sturm,Moisturizers,0,0,235,205,205,0
2270296,Dr. Barbara Sturm,Face Primer,3.5,2,406,85,85,0
2270304,Dr. Barbara Sturm,Lip Balms & Treatments,2.5,12,915,55,55,0
2270312,Peter Thomas Roth,Face Primer,4.5,12,3400,38,38,0
2270320,Peter Thomas Roth,Value & Gift Sets,3.5,21,2100,35,70,0
2270338,Peter Thomas Roth,Face Serums,4.5,414,9500,88,88,1
2270346,Peter Thomas Roth,Facial Peels,4.5,106,5100,88,88,1
2270353,Peter Thomas Roth,Face Serums,4.5,473,9100,110,110,1
2270379,Peter Thomas Roth,Moisturizers,4.5,542,7600,65,65,0
2270387,Peter Thomas Roth,Moisturizers,4.5,16,3400,38,38,0
2270445,ELLIS BROOKLYN,Rollerballs & Travel Size,5,4,609,30,30,0
2270452,ELLIS BROOKLYN,Perfume Gift Sets,4,7,1800,27,27,0
2270478,Ralph Lauren,Perfume Gift Sets,4,2,1900,25,30,0
2270536,Moon Juice,Face Wash & Cleansers,4,4,851,32,32,1
2270544,Dr. Dennis Gross Skincare,Face Serums,4.5,1000,10000,65,65,0
2270551,Anastasia Beverly Hills,Eye Palettes,5,113,28200,60,60,0
2270585,Anastasia Beverly Hills,Setting Spray & Powder,4.5,746,9900,36,36,0
2270783,Anastasia Beverly Hills,Foundation,4,1000,28100,38,38,0
2271062,SEPHORA COLLECTION,Scrub & Exfoliants,4,6,1900,17,17,1
2271138,PAT McGRATH LABS,Setting Spray & Powder,3.5,44,7600,55,55,1
2271161,PAT McGRATH LABS,Face Primer,3.5,54,4200,60,60,1
2271195,Anastasia Beverly Hills,Highlighter,4.5,110,25500,25,25,0
2271203,Anastasia Beverly Hills,Face Oils,5,12,1800,45,45,0
2271245,Caudalie,Hand Cream & Foot Cream,4,5,1400,20,20,0
2271278,Mount Lai,Anti-Aging,4.5,131,25300,34,34,0
2271286,Mount Lai,Facial Rollers,5,2,2300,30,30,0
2271443,Capri Blue,Candles & Home Scents,3,2,762,32,32,0
2271492,Capri Blue,Candles,0,0,100,40,40,0
2271500,Capri Blue,Candles & Home Scents,0,0,336,40,40,0
2271518,Capri Blue,Candles,5,1,48,40,40,0
2271526,Capri Blue,Candles,1,1,164,40,40,0
2271542,Capri Blue,Candles & Home Scents,5,2,1100,36,36,0
2271682,LAWLESS,Makeup,3.5,19,3200,23,23,1
2271906,Biossance,Lip Balms & Treatments,3,224,15900,18,18,1
2272045,Vitruvi,Holistic Wellness,4,7,756,26,26,0
2272052,Vitruvi,Holistic Wellness,4,4,820,26,32,0
2272094,Violet Voss,Eye Palettes,5,38,9900,42,42,0
2272102,Violet Voss,Eye Palettes,4.5,74,13300,30,30,0
2272128,Lunar Beauty,Eye Palettes,4.5,49,9400,48,48,1
2272177,tarte,Value & Gift Sets,3.5,3,953,24,32,1
2272185,FENTY BEAUTY by Rihanna,Highlighter,3,40,12100,28,28,1
2272193,FENTY BEAUTY by Rihanna,Face Brushes,3.5,23,6500,20,20,1
2272292,NUDESTIX,Foundation,3.5,126,7400,35,35,0
2272532,NUDESTIX,Face Brushes,4.5,11,2800,26,26,0
2272540,Wander Beauty,Eye Palettes,4.5,58,2100,25,25,1
2272557,Melt Cosmetics,Eye Palettes,4.5,42,10800,48,48,1
2272607,Deborah Lippmann,Nail,3.5,5,1200,36,36,0
2272680,FENTY BEAUTY by Rihanna,Lip Gloss,4.5,385,58800,42,42,1
2272698,Saturday Skin,Value & Gift Sets,4.5,7,6000,25,44,1
2272805,Juliette Has a Gun,Perfume Gift Sets,4,7,2700,28,28,0
2272813,Charlotte Tilbury,Value & Gift Sets,4.5,4,4200,230,230,0
2272839,WelleCo,Beauty Supplements,3,2,135,80,80,0
2273191,IT Cosmetics,Mascara,4,482,13100,25,25,0
2273209,Lilly Lashes,False Eyelashes,4,13,7100,25,25,1
2273332,Urban Decay,Eye Palettes,4.5,170,50600,25,25,1
2273431,Natasha Denona,Eye Palettes,4.5,188,21400,129,129,0
2273449,Natasha Denona,Eye Palettes,4.5,156,19500,25,25,1
2273506,Peter Thomas Roth,Value & Gift Sets,4.5,4,1500,98,124,0
2273555,Peter Thomas Roth,Value & Gift Sets,4.5,51,18800,75,218,0
2273563,Peter Thomas Roth,Mini Size,4.5,8,2700,16,16,0
2273589,innisfree,Face Serums,4.5,607,8800,27,27,1
2273605,innisfree,Moisturizers,4.5,518,3000,29,29,1
2273639,LANEIGE,Lip Balm & Treatment,4.5,99,21200,20,20,1
2273811,Jo Malone London,Bath & Shower,4,1,167,40,40,0
2273902,Lancôme,Lipstick,4.5,162,13100,32,32,0
2273951,Sol de Janeiro,Body Lotions & Body Oils,4,871,8400,45,45,1
2273969,Sol de Janeiro,Body Mist & Hair Mist,4,54,6800,19,19,1
2273977,Sol de Janeiro,Mini Size,3,88,4300,20,20,1
2273985,tarte,Eye Primer,4,5,3300,11,11,0
2273993,tarte,Setting Spray & Powder,3.5,3,955,14,14,0
2274009,tarte,Bronzer,3.5,7,2300,14,14,0
2274017,tarte,Blush,4,17,8000,15,15,0
2274249,ILIA,Eye Palettes,5,44,11900,38,38,0
2274264,Lab Series For Men,Moisturizer & Treatments,5,9,1000,55,55,0
2274314,PAT McGRATH LABS,Eye Palettes,4.5,128,29400,65,65,1
2274322,PAT McGRATH LABS,Eye Palettes,4.5,538,13500,125,125,1
2274348,GLAMGLOW,Eye Creams & Treatments,4.5,283,30600,39,39,0
2274355,Urban Decay,Eyeshadow,4.5,970,135400,22,22,0
2274371,PAT McGRATH LABS,Lipstick,4.5,21,17100,38,38,1
2274678,PAT McGRATH LABS,Highlighter,3.5,46,6100,30,30,1
2274694,PAT McGRATH LABS,Lip Balm & Treatment,3.5,269,53400,38,38,1
2274751,Velour Lashes,False Eyelashes,4.5,646,8700,29,29,0
2274819,Velour Lashes,False Eyelashes,2.5,6,2400,29,29,0
2274843,Natasha Denona,Highlighter,3,42,5900,42,42,0
2274926,SOBEL SKIN Rx,Face Wash & Cleansers,5,2,582,42,42,1
2274934,SOBEL SKIN Rx,Facial Peels,5,4,1200,46,46,1
2274942,SOBEL SKIN Rx,Face Serums,4.5,191,471,105,105,1
2274959,SOBEL SKIN Rx,Moisturizers,4.5,3,467,75,75,1
2274967,SOBEL SKIN Rx,Face Serums,4.5,117,1100,105,105,1
2274975,SOBEL SKIN Rx,Face Serums,4,98,626,75,75,1
2274983,SOBEL SKIN Rx,Eye Creams & Treatments,5,1,774,65,65,1
2274991,SOBEL SKIN Rx,Moisturizers,5,87,1100,75,75,1
2275501,Guerlain,Setting Spray & Powder,3.5,7,1000,46,46,0
2275782,beautyblender,Sponges & Applicators,4.5,2000,151000,20,20,0
2275790,beautyblender,Sponges & Applicators,4,771,49300,20,20,0
2275808,SEPHORA COLLECTION,Hair Accessories,2.5,5,1200,5,5,0
2275816,Rahua,Hair Primers,4.5,4,732,32,32,0
2275857,Dior,Highlighter,4.5,18,6600,38,38,1
2275881,La Mer,Highlighter,4.5,14,2100,75,75,0
